dataset,n_samples,n_features,schedule_id,label,kind,effective_k,depth_1_trees,depth_2_trees,depth_3_trees,n_estimators,fit_time_s,accuracy
mux6,128,6,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.07485322500579059,1.0
mux6,128,6,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,0.08323893754277378,1.0
mux6,128,6,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,0.09721512510441244,1.0
mux6,128,6,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,0.08149119645822793,0.9375
mux6,128,6,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,0.13460070919245481,1.0
corral,160,6,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.003199787507764995,0.775
corral,160,6,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.00639957501552999,0.775
corral,160,6,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.015998937538824975,0.775
corral,160,6,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.03199787507764995,0.775
corral,160,6,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.0639957501552999,0.775
corral,160,6,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.005770899984054267,1.0
corral,160,6,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.011541799968108534,1.0
corral,160,6,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,0.028854499920271337,1.0
corral,160,6,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,0.057708999840542674,1.0
corral,160,6,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,0.11541799968108535,1.0
corral,160,6,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,0.002893649972975254,0.85
corral,160,6,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,0.008680949918925762,0.85
corral,160,6,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,0.01446824986487627,0.875
corral,160,6,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.06656686263158917,0.775
corral,160,6,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.06913797510787845,0.775
corral,160,6,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,0.07685131253674626,0.85
corral,160,6,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,0.08970687491819263,1.0
corral,160,6,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,0.07526421251241118,0.775
corral,160,6,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,0.12411534956190735,1.0
monk3,554,6,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.0072974020848050715,0.9712230215827338
monk3,554,6,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.014594804169610143,0.9712230215827338
monk3,554,6,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.03648701042402536,0.9712230215827338
monk3,554,6,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.07297402084805071,0.9712230215827338
monk3,554,6,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.14594804169610143,0.9712230215827338
monk3,554,6,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.022423856239765883,0.9712230215827338
monk3,554,6,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.044847712479531766,0.9712230215827338
monk3,554,6,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,0.11211928119882941,0.9712230215827338
monk3,554,6,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,0.22423856239765882,0.9712230215827338
monk3,554,6,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,0.44847712479531765,0.9856115107913669
monk3,554,6,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,0.019832908175885677,0.9856115107913669
monk3,554,6,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,0.05949872452765703,0.9856115107913669
monk3,554,6,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,0.09916454087942839,0.9856115107913669
monk3,554,6,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.16107449585106226,0.9712230215827338
monk3,554,6,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.17620095000602304,0.9712230215827338
monk3,554,6,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,0.22158031247090548,0.9712230215827338
monk3,554,6,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,0.29721258324570954,0.9712230215827338
monk3,554,6,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,0.23781518049072475,0.9712230215827338
monk3,554,6,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,0.5252178094349802,0.9856115107913669
monk1,556,6,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.0047620416851714255,0.7913669064748201
monk1,556,6,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.009524083370342851,0.7553956834532374
monk1,556,6,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.023810208425857127,0.7769784172661871
monk1,556,6,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.04762041685171425,0.7697841726618705
monk1,556,6,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.0952408337034285,0.7841726618705036
monk1,556,6,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.020534010441042482,0.8920863309352518
monk1,556,6,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.041068020882084964,0.8920863309352518
monk1,556,6,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,0.10267005220521241,0.8920863309352518
monk1,556,6,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,0.20534010441042483,0.920863309352518
monk1,556,6,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,0.41068020882084966,0.920863309352518
monk1,556,6,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,0.020728983171284198,0.8057553956834532
monk1,556,6,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,0.0621869495138526,0.8633093525179856
monk1,556,6,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,0.103644915856421,0.9064748201438849
monk1,556,6,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.11101280245929956,0.7841726618705036
monk1,556,6,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.12678477121517062,0.7913669064748201
monk1,556,6,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,0.1741006774827838,0.8633093525179856
monk1,556,6,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,0.2529605212621391,0.8633093525179856
monk1,556,6,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,0.1941237078746781,0.7841726618705036
monk1,556,6,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,0.4937911142362282,0.920863309352518
monk2,601,6,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.005912443739362061,0.6225165562913907
monk2,601,6,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.011824887478724122,0.6357615894039735
monk2,601,6,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.029562218696810305,0.6688741721854304
monk2,601,6,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.05912443739362061,0.6622516556291391
monk2,601,6,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.11824887478724122,0.6688741721854304
monk2,601,6,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.023949247901327908,0.6490066225165563
monk2,601,6,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.047898495802655816,0.6754966887417219
monk2,601,6,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,0.11974623950663954,0.6490066225165563
monk2,601,6,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,0.23949247901327908,0.6754966887417219
monk2,601,6,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,0.47898495802655816,0.6887417218543046
monk2,601,6,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,0.024330516532063483,0.5695364238410596
monk2,601,6,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,0.07299154959619045,0.5894039735099338
monk2,601,6,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,0.12165258266031742,0.6291390728476821
monk2,601,6,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.13628567894920707,0.6622516556291391
monk2,601,6,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.15432248311117291,0.6622516556291391
monk2,601,6,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,0.20843289559707046,0.6688741721854304
monk2,601,6,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,0.2986169164068997,0.6754966887417219
monk2,601,6,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,0.23398901370819658,0.6622516556291391
monk2,601,6,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,0.5766882927855477,0.6821192052980133
appendicitis,106,7,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.007900750008411705,0.7777777777777778
appendicitis,106,7,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.01580150001682341,0.7777777777777778
appendicitis,106,7,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.03950375004205853,0.7777777777777778
appendicitis,106,7,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.07900750008411705,0.7777777777777778
appendicitis,106,7,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.1580150001682341,0.7777777777777778
appendicitis,106,7,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.8977293249918148,0.8148148148148148
appendicitis,106,7,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,1.7954586499836296,0.8148148148148148
appendicitis,106,7,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,4.488646624959074,0.8148148148148148
appendicitis,106,7,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,8.977293249918148,0.8148148148148148
appendicitis,106,7,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,17.954586499836296,0.8148148148148148
appendicitis,106,7,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,20.17025796677917,0.7777777777777778
appendicitis,106,7,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,60.51077390033752,0.7777777777777778
appendicitis,106,7,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,100.85128983389586,0.7407407407407407
appendicitis,106,7,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,1.0478435751516373,0.7777777777777778
appendicitis,106,7,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,1.9376721501350402,0.7777777777777778
appendicitis,106,7,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,4.6071578750852495,0.7777777777777778
appendicitis,106,7,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,9.056300750002265,0.7777777777777778
appendicitis,106,7,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,101.00140408405568,0.7777777777777778
appendicitis,106,7,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,117.90814700874034,0.8148148148148148
cloud,108,7,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.015424618753604591,0.4444444444444444
cloud,108,7,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.030849237507209182,0.4444444444444444
cloud,108,7,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.07712309376802295,0.5555555555555556
cloud,108,7,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.1542461875360459,0.5555555555555556
cloud,108,7,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.3084923750720918,0.5925925925925926
cloud,108,7,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,1.0173632020363583,0.5185185185185185
cloud,108,7,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,2.0347264040727167,0.6296296296296297
cloud,108,7,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,5.086816010181792,0.6666666666666666
cloud,108,7,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,10.173632020363584,0.6666666666666666
cloud,108,7,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,20.34726404072717,0.7037037037037037
cloud,108,7,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,23.362590975034983,0.48148148148148145
cloud,108,7,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,70.08777292510494,0.7037037037037037
cloud,108,7,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,116.81295487517491,0.7037037037037037
cloud,108,7,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,1.3104309583548455,0.5925925925925926
cloud,108,7,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,2.312369541637599,0.5925925925925926
cloud,108,7,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,5.318185291485861,0.6666666666666666
cloud,108,7,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,10.32787820789963,0.6666666666666666
cloud,108,7,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,117.1060226314934,0.5555555555555556
cloud,108,7,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,136.1428557138657,0.7037037037037037
ecoli,327,7,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.013078654138371348,0.8536585365853658
ecoli,327,7,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.026157308276742695,0.8292682926829268
ecoli,327,7,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.06539327069185674,0.8414634146341463
ecoli,327,7,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.13078654138371348,0.8414634146341463
ecoli,327,7,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.26157308276742697,0.8414634146341463
ecoli,327,7,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,1.706299460446462,0.8414634146341463
ecoli,327,7,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,3.412598920892924,0.8292682926829268
ecoli,327,7,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,8.53149730223231,0.8292682926829268
ecoli,327,7,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,17.06299460446462,0.8414634146341463
ecoli,327,7,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,34.12598920892924,0.8414634146341463
ecoli,327,7,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,50.57933124182746,0.8414634146341463
ecoli,327,7,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,151.73799372548237,0.8536585365853658
ecoli,327,7,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,252.8966562091373,0.8536585365853658
ecoli,327,7,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,1.9547938890755177,0.8414634146341463
ecoli,327,7,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,3.6480146953836083,0.8414634146341463
ecoli,327,7,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,8.72767711430788,0.8414634146341463
ecoli,327,7,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,17.193781145848334,0.8414634146341463
ecoli,327,7,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,253.14515063776633,0.8414634146341463
ecoli,327,7,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,285.31634595762006,0.8292682926829268
penguins,333,7,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.011778381234034897,0.9761904761904762
penguins,333,7,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.023556762468069793,0.9761904761904762
penguins,333,7,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.05889190617017448,0.9523809523809523
penguins,333,7,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.11778381234034896,0.9523809523809523
penguins,333,7,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.23556762468069792,0.9523809523809523
penguins,333,7,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,1.6248584875138476,0.9761904761904762
penguins,333,7,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,3.2497169750276953,0.9761904761904762
penguins,333,7,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,8.124292437569238,0.9761904761904762
penguins,333,7,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,16.248584875138476,0.9761904761904762
penguins,333,7,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,32.49716975027695,0.9761904761904762
penguins,333,7,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,44.05048644999042,0.9642857142857143
penguins,333,7,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,132.15145934997128,0.9761904761904762
penguins,333,7,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,220.2524322499521,0.9642857142857143
penguins,333,7,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,1.8486477309605107,0.9523809523809523
penguins,333,7,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,3.4617278372403235,0.9523809523809523
penguins,333,7,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,8.300968156079762,0.9761904761904762
penguins,333,7,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,16.366368687478825,0.9761904761904762
penguins,333,7,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,220.47622149339878,0.9523809523809523
penguins,333,7,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,251.1247435127152,0.9761904761904762
led7,3200,7,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.01229160416405648,0.68875
led7,3200,7,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.02458320832811296,0.6975
led7,3200,7,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.0614580208202824,0.71
led7,3200,7,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.1229160416405648,0.70375
led7,3200,7,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.2458320832811296,0.705
led7,3200,7,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.05460894163697958,0.63125
led7,3200,7,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.10921788327395916,0.70875
led7,3200,7,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,0.2730447081848979,0.6975
led7,3200,7,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,0.5460894163697958,0.68875
led7,3200,7,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,1.0921788327395916,0.685
led7,3200,7,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,0.04687909176573157,0.56
led7,3200,7,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,0.14063727529719472,0.6925
led7,3200,7,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,0.23439545882865787,0.69625
led7,3200,7,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.2881494207540527,0.7025
led7,3200,7,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.3304667582269758,0.70375
led7,3200,7,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,0.4574187706457451,0.69875
led7,3200,7,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,0.6690054580103606,0.7025
led7,3200,7,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,0.46793593794573096,0.705
led7,3200,7,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,1.27196534993127,0.6825
postoperative_patient_data,88,8,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.0033624583622440694,0.6818181818181818
postoperative_patient_data,88,8,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.006724916724488139,0.6818181818181818
postoperative_patient_data,88,8,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.016812291811220348,0.6818181818181818
postoperative_patient_data,88,8,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.033624583622440696,0.7272727272727273
postoperative_patient_data,88,8,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.06724916724488139,0.7272727272727273
postoperative_patient_data,88,8,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.01434898329898715,0.6363636363636364
postoperative_patient_data,88,8,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.0286979665979743,0.5909090909090909
postoperative_patient_data,88,8,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,0.07174491649493575,0.6818181818181818
postoperative_patient_data,88,8,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,0.1434898329898715,0.6818181818181818
postoperative_patient_data,88,8,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,0.286979665979743,0.6818181818181818
postoperative_patient_data,88,8,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,0.018159699998795985,0.7272727272727273
postoperative_patient_data,88,8,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,0.05447909999638796,0.6363636363636364
postoperative_patient_data,88,8,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,0.09079849999397993,0.6363636363636364
postoperative_patient_data,88,8,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.07823569218162447,0.7272727272727273
postoperative_patient_data,88,8,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.08922221711836756,0.7272727272727273
postoperative_patient_data,88,8,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,0.1221817919285968,0.7272727272727273
postoperative_patient_data,88,8,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,0.1771144166123122,0.6818181818181818
postoperative_patient_data,88,8,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,0.15468520887661724,0.7272727272727273
postoperative_patient_data,88,8,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,0.3634291826747358,0.6818181818181818
analcatdata_japansolvent,52,9,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.004875414562411607,0.7692307692307693
analcatdata_japansolvent,52,9,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.009750829124823213,0.6923076923076923
analcatdata_japansolvent,52,9,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.02437707281205803,0.6923076923076923
analcatdata_japansolvent,52,9,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.04875414562411606,0.6923076923076923
analcatdata_japansolvent,52,9,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.09750829124823213,0.6923076923076923
analcatdata_japansolvent,52,9,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.390063697937876,0.6923076923076923
analcatdata_japansolvent,52,9,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.780127395875752,0.6153846153846154
analcatdata_japansolvent,52,9,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,1.95031848968938,0.6153846153846154
analcatdata_japansolvent,52,9,pure_k2_50,"k=2, T=50",pure_size,2.0,0,50,0,50,3.90063697937876,0.6153846153846154
analcatdata_japansolvent,52,9,pure_k2_100,"k=2, T=100",pure_size,2.0,0,100,0,100,7.80127395875752,0.6153846153846154
analcatdata_japansolvent,52,9,pure_k3_1,"k=3, T=1",pure_size,3.0,0,0,1,1,6.272907483391464,0.6153846153846154
analcatdata_japansolvent,52,9,pure_k3_3,"k=3, T=3",pure_size,3.0,0,0,3,3,18.81872245017439,0.6153846153846154
analcatdata_japansolvent,52,9,pure_k3_5,"k=3, T=5",pure_size,3.0,0,0,5,5,31.36453741695732,0.6153846153846154
analcatdata_japansolvent,52,9,mix_1_95_2_05,95% k=1 + 5% k=2,mixture,1.05,95,5,0,100,0.48269657462369653,0.6923076923076923
analcatdata_japansolvent,52,9,mix_1_90_2_10,90% k=1 + 10% k=2,mixture,1.1,90,10,0,100,0.8678848579991609,0.6923076923076923
analcatdata_japansolvent,52,9,mix_1_75_2_25,75% k=1 + 25% k=2,mixture,1.25,75,25,0,100,2.023449708125554,0.6923076923076923
analcatdata_japansolvent,52,9,mix_1_50_2_50,50% k=1 + 50% k=2,mixture,1.5,50,50,0,100,3.949391125002876,0.6153846153846154
analcatdata_japansolvent,52,9,mix_1_95_3_05,95% k=1 + 5% k=3,mixture,1.1,95,0,5,100,31.457170293643138,0.6923076923076923
analcatdata_japansolvent,52,9,mix_2_95_3_05,95% k=2 + 5% k=3,mixture,2.05,0,95,5,100,38.77574767777696,0.6153846153846154
breast_cancer,286,9,pure_k1_5,"k=1, T=5",pure_size,1.0,5,0,0,5,0.005887343757785856,0.7222222222222222
breast_cancer,286,9,pure_k1_10,"k=1, T=10",pure_size,1.0,10,0,0,10,0.011774687515571713,0.7361111111111112
breast_cancer,286,9,pure_k1_25,"k=1, T=25",pure_size,1.0,25,0,0,25,0.029436718788929284,0.7361111111111112
breast_cancer,286,9,pure_k1_50,"k=1, T=50",pure_size,1.0,50,0,0,50,0.05887343757785857,0.7361111111111112
breast_cancer,286,9,pure_k1_100,"k=1, T=100",pure_size,1.0,100,0,0,100,0.11774687515571713,0.7222222222222222
breast_cancer,286,9,pure_k2_5,"k=2, T=5",pure_size,2.0,0,5,0,5,0.06352512498851866,0.7361111111111112
breast_cancer,286,9,pure_k2_10,"k=2, T=10",pure_size,2.0,0,10,0,10,0.12705024997703732,0.7638888888888888
breast_cancer,286,9,pure_k2_25,"k=2, T=25",pure_size,2.0,0,25,0,25,0.3176256249425933,0.7361111111111112
